Prefix,Input_text,Target_text
webNLG,Shami|Hardik Pandya|SIX,"Shami to Hardik Pandya, SIX, and this is why -"
webNLG,Shami|Hardik Pandya|OUT,"Shami to Hardik Pandya, out Caught by Mandeep!! That's the"
webNLG,Ashwin|de Kock|FOUR,"Ashwin to de Kock, FOUR, just over a leaping Viljoen!"
webNLG,Tye|Rohit|FOUR,"Tye to Rohit, FOUR, up and over! Might have been"
webNLG,Tye|Rohit|FOUR,"Tye to Rohit, FOUR, genius stuff from Rohit! Was giving"
webNLG,Tye|Rohit|FOUR,"Tye to Rohit, FOUR, more runs! Rohit is shifting gears"
webNLG,Viljoen|Rohit|OUT,"Viljoen to Rohit, out Lbw!! Massive strike from Viljoen! Rohit"
webNLG,Viljoen|Suryakumar Yadav|FOUR,"Viljoen to Suryakumar Yadav, FOUR, deft touch from Yadav! Too"
webNLG,Viljoen|Suryakumar Yadav|FOUR,"Viljoen to Suryakumar Yadav, FOUR, ominous! Whoa, the bloke is"
webNLG,Murugan Ashwin|Suryakumar Yadav|OUT,"Murugan Ashwin to Suryakumar Yadav, out Lbw!! The other Ashwin"
webNLG,Ashwin|de Kock|FOUR,"Ashwin to de Kock, FOUR, too close to cut! de"
webNLG,Murugan Ashwin|de Kock|FOUR,"Murugan Ashwin to de Kock, FOUR, bulldozed away! Came down"
webNLG,Murugan Ashwin|de Kock|FOUR,"Murugan Ashwin to de Kock, FOUR, to the other side"
webNLG,Shami|de Kock|SIX,"Shami to de Kock, SIX, dumped into the crowd! Fractionally"
webNLG,Prasidh|Prithvi Shaw|FOUR,"Prasidh to Prithvi Shaw, FOUR, boundary to end the over."
webNLG,Ferguson|Prithvi Shaw|FOUR,"Ferguson to Prithvi Shaw, FOUR, whippage! Ferguson tries the slower"
webNLG,Kuldeep Yadav|Shreyas Iyer|SIX,"Kuldeep Yadav to Shreyas Iyer, SIX, proper drag down -"
webNLG,Kuldeep Yadav|Prithvi Shaw|SIX,"Kuldeep Yadav to Prithvi Shaw, SIX, now the advance, stepping"
webNLG,Kuldeep Yadav|Prithvi Shaw|FOUR,"Kuldeep Yadav to Prithvi Shaw, FOUR, quickly on a knee,"
webNLG,A Russell|Prithvi Shaw|FOUR,"A Russell to Prithvi Shaw, FOUR, juicy overcook - oh"
webNLG,A Russell|Shreyas Iyer|FOUR,"A Russell to Shreyas Iyer, FOUR, there's insult. And then"
webNLG,A Russell|Shreyas Iyer|FOUR,"A Russell to Shreyas Iyer, FOUR, full, outside off, Iyer"
webNLG,A Russell|Shreyas Iyer|OUT,"A Russell to Shreyas Iyer, out Caught by Shubman Gill!!"
webNLG,Nitish Rana|Prithvi Shaw|FOUR,"Nitish Rana to Prithvi Shaw, FOUR, quick, short, outside off."
webNLG,Prasidh|Pant|FOUR,"Prasidh to Pant, FOUR, it's getting predictable. 97.8kph here, which"
webNLG,Chawla|Prithvi Shaw|FOUR,"Chawla to Prithvi Shaw, FOUR, sitter googly. Shaw sits over"
webNLG,Ferguson|Prithvi Shaw|FOUR,"Ferguson to Prithvi Shaw, FOUR, threatens with the bouncer, but"
webNLG,Ferguson|Prithvi Shaw|FOUR,"Ferguson to Prithvi Shaw, FOUR, short again. Shaw goes 180-degrees"
webNLG,Prasidh|Prithvi Shaw|FOUR,"Prasidh to Prithvi Shaw, FOUR, oh he wants a century."
webNLG,Prasidh|Prithvi Shaw|FOUR,"Prasidh to Prithvi Shaw, FOUR, and he has the time"
webNLG,Kuldeep Yadav|Pant|OUT,"Kuldeep Yadav to Pant, out Caught by Chawla!! Miss. Miss."
webNLG,Ferguson|Prithvi Shaw|OUT,"Ferguson to Prithvi Shaw, out Caught by Karthik!! Kotla heartbreak."
webNLG,Ferguson|Ingram|FOUR,"Ferguson to Ingram, FOUR, short, angling across. But Ingram goes"
webNLG,Kuldeep Yadav|Hanuma Vihari|OUT,"Kuldeep Yadav to Hanuma Vihari, out Caught by Shubman Gill!!"
webNLG,Ferguson|Dhawan|FOUR,"Ferguson to Dhawan, FOUR, Dhawan has his first boundary. Delhi"
webNLG,Chawla|Dhawan|FOUR,"Chawla to Dhawan, FOUR, up and over. This is good"
webNLG,Chawla|Dhawan|SIX,"Chawla to Dhawan, SIX, now follows it up with a"
webNLG,Chawla|Dhawan|OUT,"Chawla to Dhawan, out Caught by A Russell!! Gone! One"
webNLG,Kuldeep Yadav|Ingram|OUT,"Kuldeep Yadav to Ingram, out Ingram Run Out!! 1 run"
webNLG,A Russell|Prithvi Shaw|FOUR,"A Russell to Prithvi Shaw, FOUR, overpitched and Shaw does"
webNLG,A Russell|Prithvi Shaw|SIX,"A Russell to Prithvi Shaw, SIX, cracking shot! Shaw picked"
webNLG,Kuldeep Yadav|Shreyas Iyer|FOUR,"Kuldeep Yadav to Shreyas Iyer, FOUR, he connects and that"
webNLG,Kuldeep Yadav|Prithvi Shaw|SIX,"Kuldeep Yadav to Prithvi Shaw, SIX, in the air and"
webNLG,Chawla|Shreyas Iyer|SIX,"Chawla to Shreyas Iyer, SIX, conventional, leg-lined, but Iyer's smarter."
webNLG,Ferguson|Shreyas Iyer|FOUR,"Ferguson to Shreyas Iyer, FOUR, too short. And that fiendly"
webNLG,Rabada|Nikhil Naik|FOUR,"Rabada to Nikhil Naik, FOUR, Rabada almost strikes on his"
webNLG,Rabada|Chris Lynn|FOUR,"Rabada to Chris Lynn, FOUR, excellent timing! Another delivery pitched"
webNLG,Lamichhane|Nikhil Naik|NO RUN,"Lamichhane to Nikhil Naik, no run, Delhi have taken a"
webNLG,Mishra|A Russell|SIX,"Mishra to A Russell, SIX, 100 runs for Russell in"
webNLG,Lamichhane|Karthik|FOUR,"Lamichhane to Karthik, FOUR, Karthik brings out his sledge hammer!"
webNLG,Lamichhane|A Russell|SIX,"Lamichhane to A Russell, SIX, Muscle-Russell in the house! Reads"
webNLG,Lamichhane|A Russell|SIX,"Lamichhane to A Russell, SIX, is this going to be"
webNLG,Mishra|Karthik|FOUR,"Mishra to Karthik, FOUR, classic Karthik! Takes a forward stride"
webNLG,Chris Morris|A Russell|FOUR,"Chris Morris to A Russell, FOUR, uhhh! That was streaky"
webNLG,Chris Morris|A Russell|FOUR,"Chris Morris to A Russell, leg byes, FOUR, loses his"
webNLG,Chris Morris|A Russell|SIX,"Chris Morris to A Russell, SIX, straight over the sightscreen."
webNLG,Harshal Patel|Karthik|FOUR,"Harshal Patel to Karthik, FOUR, power from one end and"
webNLG,Harshal Patel|A Russell|SIX,"Harshal Patel to A Russell, SIX, massive! This one hits"
webNLG,Harshal Patel|A Russell|SIX,"Harshal Patel to A Russell, SIX, oh geez! Absolute carnage"
webNLG,Rabada|A Russell|FOUR,"Rabada to A Russell, FOUR, fifty for Russell. This might"
webNLG,Chris Morris|A Russell|FOUR,"Chris Morris to A Russell, FOUR, even fours matter for"
webNLG,Chris Morris|A Russell|FOUR,"Chris Morris to A Russell, FOUR, this is top top"
webNLG,Chris Morris|A Russell|OUT,"Chris Morris to A Russell, out Caught by (sub)Rahul Tewatia!!"
webNLG,Mishra|Chawla|SIX,"Mishra to Chawla, SIX, that is dismissive from Chawla. Off"
webNLG,Mishra|Karthik|SIX,"Mishra to Karthik, SIX, fifty for Karthik. Cometh the hour,"
webNLG,Mishra|Karthik|OUT,"Mishra to Karthik, out Caught by Pant!! He walks! Some"
webNLG,Rabada|Kuldeep Yadav|FOUR,"Rabada to Kuldeep Yadav, FOUR, poor bowling from Rabada. He"
webNLG,Rabada|Chawla|FOUR,"Rabada to Chawla, FOUR, all these are bonus runs. Banged"
webNLG,Rabada|Chawla|OUT,"Rabada to Chawla, out Chawla Run Out!! 1 run completed."
webNLG,Lamichhane|Nikhil Naik|OUT,"Lamichhane to Nikhil Naik, out Lbw!! Nikhil Naik's struggle comes"
webNLG,Lamichhane|Uthappa|FOUR,"Lamichhane to Uthappa, FOUR, off the mark with a boundary!"
webNLG,Chris Morris|Chris Lynn|FOUR,"Chris Morris to Chris Lynn, FOUR, clean strike! Width on"
webNLG,Chris Morris|Chris Lynn|FOUR,"Chris Morris to Chris Lynn, FOUR, hacked down to fine"
webNLG,Harshal Patel|Uthappa|FOUR,"Harshal Patel to Uthappa, FOUR, that shot proves how good"
webNLG,Harshal Patel|Uthappa|OUT,"Harshal Patel to Uthappa, out Lbw!! That's P.L.U.M.B! If that's"
webNLG,Rabada|Chris Lynn|OUT,"Rabada to Chris Lynn, out Caught by Pant!! That's a"
webNLG,Rabada|Karthik|FOUR,"Rabada to Karthik, FOUR, intent from the skipper! Wastes no"
webNLG,Harshal Patel|Nitish Rana|OUT,"Harshal Patel to Nitish Rana, out Caught by Rabada!! Wickets"
webNLG,Harshal Patel|Karthik|SIX,"Harshal Patel to Karthik, SIX, 50 up for KKR with"
webNLG,Mishra|Karthik|FOUR,"Mishra to Karthik, FOUR, that's a lucky boundary for KKR!"
webNLG,Lamichhane|Shubman Gill|OUT,"Lamichhane to Shubman Gill, out Shubman Gill Run Out!! 2"
webNLG,Bhuvneshwar|Parthiv Patel|FOUR,"Bhuvneshwar to Parthiv Patel, FOUR, lovely, on a good length"
webNLG,Nabi|Parthiv Patel|FOUR,"Nabi to Parthiv Patel, FOUR, cracking shot, fraction too short"
webNLG,S Kaul|de Grandhomme|SIX,"S Kaul to de Grandhomme, SIX, knuckle ball from Kaul,"
webNLG,Rashid Khan|de Grandhomme|SIX,"Rashid Khan to de Grandhomme, SIX, rare loose delivery from"
webNLG,Rashid Khan|de Grandhomme|FOUR,"Rashid Khan to de Grandhomme, FOUR, Grandhomme shows some deftness."
webNLG,Bhuvneshwar|Prayas Barman|FOUR,"Bhuvneshwar to Prayas Barman, FOUR, well-directed short ball from Kumar"
webNLG,Bhuvneshwar|de Grandhomme|FOUR,"Bhuvneshwar to de Grandhomme, FOUR, Kumar continues to struggle with"
webNLG,Rashid Khan|de Grandhomme|FOUR,"Rashid Khan to de Grandhomme, FOUR, that's hit uppishly and"
webNLG,Rashid Khan|de Grandhomme|NO RUN,"Rashid Khan to de Grandhomme, no run, leading edge lands"
webNLG,S Kaul|Prayas Barman|FOUR,"S Kaul to Prayas Barman, FOUR, 50-partnership comes up with"
webNLG,Sandeep Sharma|Prayas Barman|OUT,"Sandeep Sharma to Prayas Barman, out Caught by Hooda!! Sandeep"
webNLG,Sandeep Sharma|U Yadav|SIX,"Sandeep Sharma to U Yadav, SIX, you can't keep bowling"
webNLG,Shankar|U Yadav|FOUR,"Shankar to U Yadav, FOUR, drilled wide of mid-off. Shankar"
webNLG,Shankar|U Yadav|OUT,"Shankar to U Yadav, no run. Bairstow appeals but umpire"
webNLG,Rashid Khan|de Grandhomme|OUT,"Rashid Khan to de Grandhomme, out U Yadav Run Out!!"
webNLG,Shankar|de Grandhomme|ONE,"Shankar to de Grandhomme, 1 run, Bhuvi drops a straightforward"
webNLG,Shankar|Siraj|OUT,"Shankar to Siraj, no ball, out de Grandhomme Run Out!!"
webNLG,Sandeep Sharma|Siraj|ONE,"Sandeep Sharma to Siraj, 1 run, anti-climax. Nabi puts down"
webNLG,Sandeep Sharma|Chahal|OUT,"Sandeep Sharma to Chahal, out Caught by Hooda!! End of"
webNLG,Nabi|Parthiv Patel|OUT,"Nabi to Parthiv Patel, out Caught by Manish Pandey!! That's"
webNLG,Bhuvneshwar|Hetmyer|SIX,"Bhuvneshwar to Hetmyer, SIX, clubbed, Hetmyer comes with a reputation"
webNLG,Nabi|Hetmyer|OUT,"Nabi to Hetmyer, out Stumped!! One shot too many and"
webNLG,Nabi|de Villiers|OUT,"Nabi to de Villiers, out Bowled!! Nabi is running through"
webNLG,Nabi|Moeen Ali|FOUR,"Nabi to Moeen Ali, byes, FOUR, a rare botch-up from"
webNLG,Sandeep Sharma|Kohli|OUT,"Sandeep Sharma to Kohli, out Caught by Warner!! If it"
webNLG,Sandeep Sharma|Shivam Dube|OUT,"Sandeep Sharma to Shivam Dube, out Moeen Ali Run Out!!"
webNLG,Sandeep Sharma|Shivam Dube|FOUR,"Sandeep Sharma to Shivam Dube, FOUR, cracking shot, width on"
webNLG,Nabi|Shivam Dube|OUT,"Nabi to Shivam Dube, out Caught by Hooda!! It's getting"
webNLG,Moeen Ali|Bairstow|FOUR,"Moeen Ali to Bairstow, FOUR, SRH are away in a"
webNLG,Moeen Ali|Warner|FOUR,"Moeen Ali to Warner, FOUR, offie or no offie. Warner"
webNLG,Moeen Ali|Bairstow|FOUR,"Moeen Ali to Bairstow, FOUR, third boundary of the over."
webNLG,U Yadav|Warner|SIX,"U Yadav to Warner, SIX, this is batting of the"
webNLG,Moeen Ali|Warner|SIX,"Moeen Ali to Warner, SIX, has he got enough bat"
webNLG,U Yadav|Bairstow|FOUR,"U Yadav to Bairstow, FOUR, this is sheer carnage from"
webNLG,U Yadav|Bairstow|SIX,"U Yadav to Bairstow, SIX, wow! Just wow! Outstanding hitting"
webNLG,U Yadav|Bairstow|FOUR,"U Yadav to Bairstow, FOUR, gee! Look at the bat"
webNLG,Prayas Barman|Warner|TWO,"Prayas Barman to Warner, 2 runs, his comeback has been"
webNLG,Prayas Barman|Bairstow|SIX,"Prayas Barman to Bairstow, SIX, oh no Jonny show some"
webNLG,Chahal|Warner|SIX,"Chahal to Warner, SIX, lovely, it's raining fours and sixes"
webNLG,Chahal|Bairstow|FOUR,"Chahal to Bairstow, FOUR, thumped, no mercy for the RCB"
webNLG,Prayas Barman|Bairstow|TWO,"Prayas Barman to Bairstow, 2 runs, maiden IPL hundred for"
webNLG,Prayas Barman|Bairstow|SIX,"Prayas Barman to Bairstow, SIX, massive, a little shimmy, Bairstow"
webNLG,Prayas Barman|Warner|FOUR,"Prayas Barman to Warner, FOUR, that's a poor ball, flighted"
webNLG,Prayas Barman|Bairstow|SIX,"Prayas Barman to Bairstow, SIX, smashed, what more can RCB"
webNLG,Chahal|Bairstow|OUT,"Chahal to Bairstow, out Caught by U Yadav!! There's the"
webNLG,Chahal|Shankar|SIX,"Chahal to Shankar, SIX, .. and Shankar needs just one"
webNLG,Siraj|Warner|SIX,"Siraj to Warner, SIX, that's straight into the RCB dug-out,"
webNLG,Siraj|Warner|OUT,"Siraj to Warner, out Shankar Run Out!! 1 run completed."
webNLG,U Yadav|Warner|FOUR,"U Yadav to Warner, FOUR, cheeky and four, low full-toss"
webNLG,U Yadav|Warner|SIX,"U Yadav to Warner, SIX, this is a poor ball"
webNLG,Siraj|Warner|FOUR,"Siraj to Warner, FOUR, hundred for Warner and another SRH"
webNLG,Chahal|Warner|FOUR,"Chahal to Warner, FOUR, smashed. He is playing with the"
webNLG,Siraj|Bairstow|FOUR,"Siraj to Bairstow, FOUR, that's an old-fashioned heave from Bairstow."
webNLG,Siraj|Bairstow|FOUR,"Siraj to Bairstow, FOUR, that's edged and four. They are"
webNLG,U Yadav|Bairstow|FOUR,"U Yadav to Bairstow, FOUR, 50-run-partnership comes up between this"
webNLG,Siraj|Bairstow|FOUR,"Siraj to Bairstow, FOUR, oh Jonny, you are clearing the"
webNLG,Siraj|Bairstow|FOUR,"Siraj to Bairstow, FOUR, don't bowl short to Bairstow. You"
webNLG,Prayas Barman|Bairstow|SIX,"Prayas Barman to Bairstow, SIX, that is a comprehensive hit"
webNLG,Prayas Barman|Bairstow|FOUR,"Prayas Barman to Bairstow, FOUR, this is an ordinary effort"
webNLG,Prayas Barman|Bairstow|FOUR,"Prayas Barman to Bairstow, FOUR, maiden fifty for Bairstow in"
webNLG,de Grandhomme|Bairstow|SIX,"de Grandhomme to Bairstow, SIX, that was a miserable delivery"
webNLG,de Grandhomme|Bairstow|SIX,"de Grandhomme to Bairstow, SIX, back-to-back sixes for Bairstow. It's"
webNLG,Shreyas Gopal|Raina|SIX,"Shreyas Gopal to Raina, SIX, flush in the slot, and"
webNLG,Unadkat|Dhoni|FOUR,"Unadkat to Dhoni, FOUR, 125.5kph. Juicy stuff sit up on"
webNLG,Unadkat|Raina|FOUR,"Unadkat to Raina, FOUR, 130kph. Just too straight, and this"
webNLG,Unadkat|Dhoni|FOUR,"Unadkat to Dhoni, FOUR, that's how you deal with the"
webNLG,Unadkat|Raina|NO RUN,"Unadkat to Raina, no run, a direct hit there would"
webNLG,Unadkat|Raina|OUT,"Unadkat to Raina, out Bowled!! The partnership has been broken."
webNLG,Stokes|Dhoni|ONE,"Stokes to Dhoni, 1 run, 132kph, Dhoni dances down the"
webNLG,Stokes|Dwayne Bravo|FOUR,"Stokes to Dwayne Bravo, FOUR, Stokes shortens his length, Bravo"
webNLG,Stokes|Dwayne Bravo|FOUR,"Stokes to Dwayne Bravo, FOUR, 137.1kph, full and outside off"
webNLG,Jofra Archer|Dhoni|FOUR,"Jofra Archer to Dhoni, FOUR, superb placement! Another off-pace ball"
webNLG,D Kulkarni|Dhoni|SIX,"D Kulkarni to Dhoni, SIX, and, the skipper takes full"
webNLG,D Kulkarni|Dwayne Bravo|FOUR,"D Kulkarni to Dwayne Bravo, FOUR, 99.9kph, too slow. Bravo"
webNLG,D Kulkarni|Dwayne Bravo|SIX,"D Kulkarni to Dwayne Bravo, SIX, that's the trademark Dwayne"
webNLG,Jofra Archer|Dhoni|FOUR,"Jofra Archer to Dhoni, FOUR, 21st IPL fifty for Dhoni,"
webNLG,Jofra Archer|Dwayne Bravo|OUT,"Jofra Archer to Dwayne Bravo, out Caught by D Kulkarni!!"
webNLG,Unadkat|Jadeja|SIX,"Unadkat to Jadeja, SIX, terrific shot! It was a slower"
webNLG,Unadkat|Dhoni|SIX,"Unadkat to Dhoni, SIX, slower ball bouncer, sits up nicely"
webNLG,Unadkat|Dhoni|SIX,"Unadkat to Dhoni, SIX, this is exactly what the Chennai"
webNLG,Jofra Archer|Rayudu|OUT,"Jofra Archer to Rayudu, out Caught by Buttler!! 0.0.0.0.0 and"
webNLG,D Kulkarni|Watson|NO RUN,"D Kulkarni to Watson, no run, Watson reviews, and then"
webNLG,D Kulkarni|Watson|FOUR,"D Kulkarni to Watson, FOUR, goes swinging. Watson isn't foxed"
webNLG,Unadkat|Dhoni|SIX,"Unadkat to Dhoni, SIX, 28 off the over! It was"
webNLG,Stokes|Watson|SIX,"Stokes to Watson, SIX, gets hold. And gets it into"
webNLG,Stokes|Watson|OUT,"Stokes to Watson, out Caught by Jofra Archer!! Short again."
webNLG,Stokes|Kedar Jadhav|FOUR,"Stokes to Kedar Jadhav, FOUR, too short, too leg-sided. Jadhav"
webNLG,Stokes|Kedar Jadhav|FOUR,"Stokes to Kedar Jadhav, FOUR, another bumper, another pull. Jadhav's"
webNLG,D Kulkarni|Raina|FOUR,"D Kulkarni to Raina, FOUR, 131.3kph. Kulkarni will have to"
webNLG,D Kulkarni|Kedar Jadhav|OUT,"D Kulkarni to Kedar Jadhav, out Caught by Buttler!! A"
webNLG,Shreyas Gopal|Raina|FOUR,"Shreyas Gopal to Raina, FOUR, another drag down, and Raina"
webNLG,Gowtham|Raina|FOUR,"Gowtham to Raina, FOUR, when it's turning, when it's Raina,"
webNLG,Chahar|Rahane|OUT,"Chahar to Rahane, out Caught by Jadeja!! Ideal start for"
webNLG,SN Thakur|Buttler|FOUR,"SN Thakur to Buttler, FOUR, Buttler is underway straightaway! Poor"
webNLG,Tahir|R Tripathi|OUT,"Tahir to R Tripathi, out Caught&Bowled!! It's a leading edge,"
webNLG,Tahir|Smith|OUT,"Tahir to Smith, out Caught by (sub)Shorey! GONE! That's a"
webNLG,Jadeja|Stokes|SIX,"Jadeja to Stokes, SIX, fired in flat from over the"
webNLG,Tahir|Gowtham|SIX,"Tahir to Gowtham, SIX, absolutely smoked! A googly on leg"
webNLG,SN Thakur|Gowtham|OUT,"SN Thakur to Gowtham, out Caught by Raina! GONE! A"
webNLG,SN Thakur|Jofra Archer|FOUR,"SN Thakur to Jofra Archer, FOUR, back of a length"
webNLG,SN Thakur|Jofra Archer|SIX,"SN Thakur to Jofra Archer, SIX, swings through the line"
webNLG,Dwayne Bravo|Stokes|SIX,"Dwayne Bravo to Stokes, SIX, is there a twist? 104.9km/h,"
webNLG,Dwayne Bravo|Stokes|FOUR,"Dwayne Bravo to Stokes, FOUR, back of a length delivery"
webNLG,Dwayne Bravo|Jofra Archer|SIX,"Dwayne Bravo to Jofra Archer, SIX, oh that's a poor"
webNLG,SN Thakur|Stokes|SIX,"SN Thakur to Stokes, SIX, he's nailed it! Angles it"
webNLG,Dwayne Bravo|Stokes|OUT,"Dwayne Bravo to Stokes, out Caught by Raina! GONE! Let"
webNLG,Dwayne Bravo|Shreyas Gopal|OUT,"Dwayne Bravo to Shreyas Gopal, out Caught by Tahir! The"
webNLG,Chahar|Samson|FOUR,"Chahar to Samson, FOUR, eye-pleasing! Yes there was width on"
webNLG,Chahar|Samson|OUT,"Chahar to Samson, out Caught by Raina!! The centurion in"
webNLG,SN Thakur|Buttler|OUT,"SN Thakur to Buttler, out Caught by Dwayne Bravo!! Rajasthan"
webNLG,SN Thakur|Smith|FOUR,"SN Thakur to Smith, FOUR, Steven Smith gets off the"
webNLG,SN Thakur|Smith|FOUR,"SN Thakur to Smith, FOUR, back-to-back fours. Thakur doles out"
webNLG,Santner|R Tripathi|FOUR,"Santner to R Tripathi, FOUR, 76.9kph, not a great start"
webNLG,Santner|R Tripathi|SIX,"Santner to R Tripathi, SIX, Tripathi goes downtown and the"
webNLG,Santner|R Tripathi|FOUR,"Santner to R Tripathi, no ball, FOUR, another high full"
webNLG,Chahar|R Tripathi|FOUR,"Chahar to R Tripathi, FOUR, nicely done! Chahar errs in"
webNLG,Jadeja|R Tripathi|FOUR,"Jadeja to R Tripathi, FOUR, tossed up, far too full,"
webNLG,Santner|Smith|ONE,"Santner to Smith, 1 run, banged in on a back"
webNLG,Santner|R Tripathi|FOUR,"Santner to R Tripathi, FOUR, flatter one outside off, Tripathi"
webNLG,Rabada|Rahul|FOUR,"Rabada to Rahul, FOUR, 142.9km/h, back of a length delivery"
webNLG,Chris Morris|Rahul|FOUR,"Chris Morris to Rahul, FOUR, strays on the pads @139.7km/h,"
webNLG,Chris Morris|Rahul|SIX,"Chris Morris to Rahul, SIX, a fantastic hook! @136.2km/h, not"
webNLG,Chris Morris|Rahul|OUT,"Chris Morris to Rahul, out Lbw! Rahul's been given LBW!"
webNLG,Hanuma Vihari|Sarfaraz Khan|FOUR,"Hanuma Vihari to Sarfaraz Khan, FOUR, ruins the over. But"
webNLG,Lamichhane|Miller|SIX,"Lamichhane to Miller, SIX, smoked! That's twice in a row"
webNLG,Harshal Patel|Miller|TWO,"Harshal Patel to Miller, 2 runs, pace off and Miller"
webNLG,Harshal Patel|Miller|FOUR,"Harshal Patel to Miller, FOUR, Miller has stepped on the"
webNLG,Harshal Patel|Miller|FOUR,"Harshal Patel to Miller, FOUR, cheeky! Normal pace delivery from"
webNLG,Lamichhane|Sarfaraz Khan|OUT,"Lamichhane to Sarfaraz Khan, out Caught by Pant!! Gone! That"
webNLG,Avesh Khan|Miller|FOUR,"Avesh Khan to Miller, FOUR, the extra delivery and a"
webNLG,Harshal Patel|Miller|FOUR,"Harshal Patel to Miller, FOUR, that's a gift and Miller"
webNLG,Chris Morris|Miller|OUT,"Chris Morris to Miller, out Caught by Pant!! And Morris"
webNLG,Rabada|Mandeep|FOUR,"Rabada to Mandeep, FOUR, Ayappa has misjudged it horribly. Short"
webNLG,Rabada|Viljoen|OUT,"Rabada to Viljoen, out Caught by Chris Morris!! Punjab's innings"
webNLG,Chris Morris|Ashwin|OUT,"Chris Morris to Ashwin, out Bowled!! Cleaned up! It has"
webNLG,Rabada|Murugan Ashwin|OUT,"Rabada to Murugan Ashwin, out Caught by Avesh Khan!! Collision,"
webNLG,Rabada|Shami|OUT,"Rabada to Shami, out Shami Run Out!! Shami is made"
webNLG,Rabada|Mandeep|FOUR,"Rabada to Mandeep, FOUR, slower short of length delivery and"
webNLG,Avesh Khan|Sam Curran|FOUR,"Avesh Khan to Sam Curran, FOUR, Gayle who? 144.7km/h, all"
webNLG,Avesh Khan|Sam Curran|FOUR,"Avesh Khan to Sam Curran, FOUR, oh this is fantastic"
webNLG,Avesh Khan|Sam Curran|FOUR,"Avesh Khan to Sam Curran, FOUR, 138.1km/h, a full-blooded drive"
webNLG,Rabada|Mandeep|SIX,"Rabada to Mandeep, SIX, Mandeep finishes with a maximum. Rabada"
webNLG,Lamichhane|Sam Curran|SIX,"Lamichhane to Sam Curran, SIX, slows the pace down, tossed"
webNLG,Lamichhane|Sam Curran|OUT,"Lamichhane to Sam Curran, out Lbw! Doesn't even wait to"
webNLG,Rabada|Sarfaraz Khan|FOUR,"Rabada to Sarfaraz Khan, FOUR, 148.2km/h of wasted energy as"
webNLG,Chris Morris|Sarfaraz Khan|FOUR,"Chris Morris to Sarfaraz Khan, FOUR, good length delivery outside"
webNLG,Chris Morris|Sarfaraz Khan|FOUR,"Chris Morris to Sarfaraz Khan, FOUR, a pacy full-toss on"
webNLG,Harshal Patel|Sarfaraz Khan|OUT,"Harshal Patel to Sarfaraz Khan, out Agarwal Run Out! Already"
webNLG,Avesh Khan|Sarfaraz Khan|FOUR,"Avesh Khan to Sarfaraz Khan, FOUR, nothing wrong with that,"
webNLG,Avesh Khan|Sarfaraz Khan|FOUR,"Avesh Khan to Sarfaraz Khan, FOUR, back of a length"
webNLG,Harshal Patel|Miller|SIX,"Harshal Patel to Miller, SIX, oh he's made up for"
